"Easting","Northing","Latitude","Longitude","Family","Cover_Class","Number","Genus_species"
"609316.83 m E","3900192.73 m N","35° 14' 19.867""","-115° 47' 54.805""","Agavaceae","Gravel","1","Yucca schidigera"
"609316.83 m E","3900192.73 m N","35° 14' 19.867""","-115° 47' 54.805""","Malvaceae","Gravel","1","Sphaeralcea ambigua"
"609319.61 m E","3900196.42 m N","35° 14' 19.986""","-115° 47' 54.693""","Boraginaceae","Rock","3","Plagiobothrys jonesii"
"609319.61 m E","3900196.42 m N","35° 14' 19.986""","-115° 47' 54.693""","Boraginaceae","Rock","1","Pectocarya penicillata"
"609321.20 m E","3900200.21 m N","35° 14' 20.108""","-115° 47' 54.629""","Agavaceae","Live Plant","2","Yucca schidigera"
"609321.20 m E","3900200.21 m N","35° 14' 20.108""","-115° 47' 54.629""","Boraginaceae","Live Plant","1","Plagiobothrys jonesii"
"609321.20 m E","3900200.21 m N","35° 14' 20.108""","-115° 47' 54.629""","Cactaceae","Live Plant","1","Echinocereus engelmannii"
"609316.61 m E","3900150.46 m N","35° 14' 18.495""","-115° 47' 54.834""","Asteraceae","Rock","1","Stylocline micropoides"
"609314.66 m E","3900146.45 m N","35° 14' 18.366""","-115° 47' 54.913""","Brassicaceae","Gravel","2","Lepidium densiflorum"
"609314.66 m E","3900146.45 m N","35° 14' 18.366""","-115° 47' 54.913""","Asteraceae","Gravel","1","Stylocline micropoides"
"609314.66 m E","3900146.45 m N","35° 14' 18.366""","-115° 47' 54.913""","Boraginaceae","Gravel","1","Plagiobothrys jonesii"
"609314.66 m E","3900146.45 m N","35° 14' 18.366""","-115° 47' 54.913""","Boraginaceae","Gravel","1","Pectocarya penicillata"
"609311.99 m E","3900141.76 m N","35° 14' 18.215""","-115° 47' 55.021""","Boraginaceae","Gravel","4","Pectocarya penicillata"
"609311.99 m E","3900141.76 m N","35° 14' 18.215""","-115° 47' 55.021""","Boraginaceae","Gravel","2","Plagiobothrys jonesii"
"609311.99 m E","3900141.76 m N","35° 14' 18.215""","-115° 47' 55.021""","Poaceae","Gravel","2","Dasyochloa pulchella"
"609310.86 m E","3900137.08 m N","35° 14' 18.063""","-115° 47' 55.068""","Boraginaceae","Rock","2","Pectocarya penicillata"
"609310.86 m E","3900137.08 m N","35° 14' 18.063""","-115° 47' 55.068""","Brassicaceae","Rock","1","Lepidium densiflorum"
"609310.17 m E","3900133.75 m N","35° 14' 17.956""","-115° 47' 55.097""","Solanaceae","Gravel","1","Lycium andersonii"
"609310.17 m E","3900133.75 m N","35° 14' 17.956""","-115° 47' 55.097""","Cactaceae","Gravel","1","Cylindropuntia ramosissima"
"609310.17 m E","3900133.75 m N","35° 14' 17.956""","-115° 47' 55.097""","Poaceae","Gravel","4","Dasyochloa pulchella"
"609310.17 m E","3900133.75 m N","35° 14' 17.956""","-115° 47' 55.097""","Boraginaceae","Gravel","3","Plagiobothrys jonesii"
"609310.17 m E","3900133.75 m N","35° 14' 17.956""","-115° 47' 55.097""","Boraginaceae","Gravel","3","Pectocarya penicillata"
"609308.65 m E","3900131.40 m N","35° 14' 17.880""","-115° 47' 55.158""","Cactaceae","Rock","1","Echinocereus engelmannii"
"609308.65 m E","3900131.40 m N","35° 14' 17.880""","-115° 47' 55.158""","Zygophyllaceae","Rock","1","Larrea tridentata"
"609308.65 m E","3900131.40 m N","35° 14' 17.880""","-115° 47' 55.158""","Boraginaceae","Rock","5","Pectocarya penicillata"
"609308.65 m E","3900131.40 m N","35° 14' 17.880""","-115° 47' 55.158""","Brassicaceae","Rock","2","Lepidium densiflorum"
"609308.65 m E","3900131.40 m N","35° 14' 17.880""","-115° 47' 55.158""","Geraniaceae","Rock","1","Erodium cicutarium"
"609308.65 m E","3900131.40 m N","35° 14' 17.880""","-115° 47' 55.158""","Ephedraceae","Rock","1","Ephedra viridis"
"609303.67 m E","3900129.79 m N","35° 14' 17.830""","-115° 47' 55.356""","Boraginaceae","Gravel","2","Plagiobothrys jonesii"
"609303.67 m E","3900129.79 m N","35° 14' 17.830""","-115° 47' 55.356""","Poaceae","Gravel","2","Dasyochloa pulchella"
"609303.67 m E","3900129.79 m N","35° 14' 17.830""","-115° 47' 55.356""","Boraginaceae","Gravel","7","Pectocarya penicillata"
"609303.67 m E","3900129.79 m N","35° 14' 17.830""","-115° 47' 55.356""","Brassicaceae","Gravel","1","Lepidium densiflorum"
"609300.43 m E","3900126.75 m N","35° 14' 17.732""","-115° 47' 55.485""","Boraginaceae","Gravel","6","Pectocarya penicillata"
"609300.43 m E","3900126.75 m N","35° 14' 17.732""","-115° 47' 55.485""","Brassicaceae","Gravel","1","Lepidium densiflorum"
"609300.43 m E","3900126.75 m N","35° 14' 17.732""","-115° 47' 55.485""","Boraginaceae","Gravel","3","Plagiobothrys jonesii"
"609300.43 m E","3900126.75 m N","35° 14' 17.732""","-115° 47' 55.485""","Poaceae","Gravel","1","Dasyochloa pulchella"
"609300.43 m E","3900126.75 m N","35° 14' 17.732""","-115° 47' 55.485""","Asteraceae","Gravel","1","Stylocline micropoides"
"609298.01 m E","3900123.29 m N","35° 14' 17.621""","-115° 47' 55.583""","Polygonaceae","Rock","2","Eriogonum inflatum"
"609298.01 m E","3900123.29 m N","35° 14' 17.621""","-115° 47' 55.583""","Geraniaceae","Rock","1","Erodium cicutarium"
"609298.01 m E","3900123.29 m N","35° 14' 17.621""","-115° 47' 55.583""","Brassicaceae","Rock","1","Lepidium densiflorum"
"609296.05 m E","3900119.82 m N","35° 14' 17.509""","-115° 47' 55.662""","Polygonaceae","Rock","4","Eriogonum inflatum"
"609296.05 m E","3900119.82 m N","35° 14' 17.509""","-115° 47' 55.662""","Boraginaceae","Rock","2","Plagiobothrys jonesii"
"609296.05 m E","3900119.82 m N","35° 14' 17.509""","-115° 47' 55.662""","Zygophyllaceae","Rock","1","Larrea tridentata"
"609296.05 m E","3900119.82 m N","35° 14' 17.509""","-115° 47' 55.662""","Boraginaceae","Rock","2","Pectocarya penicillata"
"609337.54 m E","3900143.51 m N","35° 14' 18.262""","-115° 47' 54.009""","Malvaceae","Live Plant","2","Sphaeralcea ambigua"
"609337.54 m E","3900143.51 m N","35° 14' 18.262""","-115° 47' 54.009""","Poaceae","Live Plant","2","Dasyochloa pulchella"
"609340.45 m E","3900150.75 m N","35° 14' 18.495""","-115° 47' 53.891""","Asteraceae","Gravel","4","Stylocline micropoides"
"609340.45 m E","3900150.75 m N","35° 14' 18.495""","-115° 47' 53.891""","Boraginaceae","Gravel","3","Plagiobothrys jonesii"
"609340.45 m E","3900150.75 m N","35° 14' 18.495""","-115° 47' 53.891""","Poaceae","Gravel","2","Dasyochloa pulchella"
"609340.45 m E","3900150.75 m N","35° 14' 18.495""","-115° 47' 53.891""","Brassicaceae","Gravel","2","Lepidium densiflorum"
"609340.45 m E","3900150.75 m N","35° 14' 18.495""","-115° 47' 53.891""","Boraginaceae","Gravel","3","Pectocarya penicillata"
"609340.46 m E","3900150.20 m N","35° 14' 18.478""","-115° 47' 53.891""","Boraginaceae","Gravel","3","Plagiobothrys jonesii"
"609340.46 m E","3900150.20 m N","35° 14' 18.478""","-115° 47' 53.891""","Boraginaceae","Gravel","1","Pectocarya penicillata"
"609340.46 m E","3900150.20 m N","35° 14' 18.478""","-115° 47' 53.891""","Poaceae","Gravel","2","Dasyochloa pulchella"
"609340.46 m E","3900150.20 m N","35° 14' 18.478""","-115° 47' 53.891""","Asteraceae","Gravel","1","Stylocline micropoides"
"609353.96 m E","3900155.35 m N","35° 14' 18.639""","-115° 47' 53.354""","Poaceae","Gravel","3","Dasyochloa pulchella"
"609353.96 m E","3900155.35 m N","35° 14' 18.639""","-115° 47' 53.354""","Boraginaceae","Gravel","1","Plagiobothrys jonesii"
"609355.91 m E","3900159.26 m N","35° 14' 18.766""","-115° 47' 53.275""","Boraginaceae","Gravel","1","Plagiobothrys jonesii"
"609355.91 m E","3900159.26 m N","35° 14' 18.766""","-115° 47' 53.275""","Poaceae","Gravel","2","Dasyochloa pulchella"
"609358.53 m E","3900160.84 m N","35° 14' 18.816""","-115° 47' 53.171""","Cactaceae","Gravel","1","Opuntia basilaris"
"609358.53 m E","3900160.84 m N","35° 14' 18.816""","-115° 47' 53.171""","Plantaginaceae","Gravel","1","Plantago ovata"
"609358.53 m E","3900160.84 m N","35° 14' 18.816""","-115° 47' 53.171""","Poaceae","Gravel","2","Dasyochloa pulchella"
"609364.22 m E","3900164.80 m N","35° 14' 18.942""","-115° 47' 52.944""","Polygonaceae","Rock","1","Eriogonum inflatum"
"609364.22 m E","3900164.80 m N","35° 14' 18.942""","-115° 47' 52.944""","Boraginaceae","Rock","2","Plagiobothrys jonesii"
"609364.22 m E","3900164.80 m N","35° 14' 18.942""","-115° 47' 52.944""","Poaceae","Rock","1","Dasyochloa pulchella"
"609368.46 m E","3900168.06 m N","35° 14' 19.046""","-115° 47' 52.775""","Cactaceae","Gravel","1","Echinocereus engelmannii"
"609368.46 m E","3900168.06 m N","35° 14' 19.046""","-115° 47' 52.775""","Cactaceae","Gravel","1","Cylindropuntia ramosissima"
"609368.46 m E","3900168.06 m N","35° 14' 19.046""","-115° 47' 52.775""","Asteraceae","Gravel","1","Ambrosia dumosa"
"609368.46 m E","3900168.06 m N","35° 14' 19.046""","-115° 47' 52.775""","Ephedraceae","Gravel","1","Ephedra viridis"
"609370.06 m E","3900170.86 m N","35° 14' 19.137""","-115° 47' 52.710""","Ephedraceae","Live Plant","1","Ephedra viridis"
"609370.06 m E","3900170.86 m N","35° 14' 19.137""","-115° 47' 52.710""","Asteraceae","Live Plant","1","Encelia farinosa"
"608875.23 m E","3899848.85 m N","35° 14' 8.880""","-115° 48' 12.438""","Asteraceae","Rock","2","Stylocline micropoides"
"608875.23 m E","3899848.85 m N","35° 14' 8.880""","-115° 48' 12.438""","Malvaceae","Rock","1","Sphaeralcea ambigua"
"608871.07 m E","3899846.48 m N","35° 14' 8.805""","-115° 48' 12.604""","Asteraceae","Rock","1","Uropappus lindleyi"
"608871.07 m E","3899846.48 m N","35° 14' 8.805""","-115° 48' 12.604""","Boraginaceae","Rock","1","Plagiobothrys jonesii"
"608869.98 m E","3899846.46 m N","35° 14' 8.804""","-115° 48' 12.647""","Malvaceae","Rock","1","Sphaeralcea ambigua"
"608868.80 m E","3899838.79 m N","35° 14' 8.556""","-115° 48' 12.697""","Cactaceae","Rock","1","Cylindropuntia acanthocarpa"
"608870.43 m E","3899831.71 m N","35° 14' 8.325""","-115° 48' 12.636""","Boraginaceae","Rock","3","Plagiobothrys jonesii"
"608871.38 m E","3899828.62 m N","35° 14' 8.225""","-115° 48' 12.600""","Malvaceae","Live Plant","1","Sphaeralcea ambigua"
"608871.38 m E","3899828.62 m N","35° 14' 8.225""","-115° 48' 12.600""","Boraginaceae","Live Plant","2","Plagiobothrys jonesii"
"608869.93 m E","3899827.83 m N","35° 14' 8.200""","-115° 48' 12.658""","Polygonaceae","Rock","6","Eriogonum inflatum"
"608876.66 m E","3899836.12 m N","35° 14' 8.466""","-115° 48' 12.387""","Malvaceae","Live Plant","3","Sphaeralcea ambigua"
"608876.66 m E","3899836.12 m N","35° 14' 8.466""","-115° 48' 12.387""","Boraginaceae","Live Plant","1","Plagiobothrys jonesii"
"608876.66 m E","3899836.12 m N","35° 14' 8.466""","-115° 48' 12.387""","Lamiaceae","Live Plant","1","Scutellaria mexicana"
"608872.25 m E","3899831.51 m N","35° 14' 8.318""","-115° 48' 12.564""","Lamiaceae","Gravel","1","Scutellaria mexicana"
"608872.25 m E","3899831.51 m N","35° 14' 8.318""","-115° 48' 12.564""","Malvaceae","Gravel","1","Sphaeralcea ambigua"
"608872.25 m E","3899831.51 m N","35° 14' 8.318""","-115° 48' 12.564""","Solanaceae","Gravel","1","Physalis crassifolia"
"608872.25 m E","3899831.51 m N","35° 14' 8.318""","-115° 48' 12.564""","Boraginaceae","Gravel","1","Plagiobothrys jonesii"
"608875.70 m E","3899862.73 m N","35° 14' 9.330""","-115° 48' 12.413""","Boraginaceae","Sand","2","Plagiobothrys jonesii"
"608878.69 m E","3899878.51 m N","35° 14' 9.841""","-115° 48' 12.287""","Cactaceae","Live Plant","2","Ferocactus cylindraceus"
"608878.69 m E","3899878.51 m N","35° 14' 9.841""","-115° 48' 12.287""","Asteraceae","Live Plant","2","Encelia farinosa"
"608878.69 m E","3899878.51 m N","35° 14' 9.841""","-115° 48' 12.287""","Polygonaceae","Live Plant","2","Eriogonum fasciculatum"
"608878.89 m E","3899884.39 m N","35° 14' 10.032""","-115° 48' 12.276""","Malvaceae","Live Plant","1","Sphaeralcea ambigua"
"608878.89 m E","3899884.39 m N","35° 14' 10.032""","-115° 48' 12.276""","Polygonaceae","Live Plant","4","Eriogonum fasciculatum"
"608878.89 m E","3899884.39 m N","35° 14' 10.032""","-115° 48' 12.276""","Asteraceae","Live Plant","1","Encelia farinosa"
"608889.14 m E","3899895.28 m N","35° 14' 10.381""","-115° 48' 11.866""","Cactaceae","Rock","2","Ferocactus cylindraceus"
"608889.14 m E","3899895.28 m N","35° 14' 10.381""","-115° 48' 11.866""","Malvaceae","Rock","1","Sphaeralcea ambigua"
"608889.14 m E","3899895.28 m N","35° 14' 10.381""","-115° 48' 11.866""","Asteraceae","Rock","1","Encelia farinosa"
"608889.14 m E","3899895.28 m N","35° 14' 10.381""","-115° 48' 11.866""","Ephedraceae","Rock","1","Ephedra viridis"
"608889.14 m E","3899895.28 m N","35° 14' 10.381""","-115° 48' 11.866""","Asteraceae","Rock","1","Ambrosia dumosa"
"608871.00 m E","3899823.00 m N","35° 14' 8.043""","-115° 48' 12.618""","Boraginaceae","Live plant","3","Plagiobothrys jonesii"
"608877.40 m E","3899842.56 m N","35° 14' 8.675""","-115° 48' 12.355""","Malvaceae","Rock","4","Sphaeralcea ambigua"
"608877.40 m E","3899842.56 m N","35° 14' 8.675""","-115° 48' 12.355""","Polygonaceae","Rock","1","Eriogonum fasciculatum"
"608877.40 m E","3899842.56 m N","35° 14' 8.675""","-115° 48' 12.355""","Brassicaceae","Rock","1","Lepidium densiflorum"
"608876.17 m E","3899838.66 m N","35° 14' 8.549""","-115° 48' 12.406""","Cactaceae","Rock","1","Echinocereus engelmannii"
"608874.97 m E","3899825.00 m N","35° 14' 8.106""","-115° 48' 12.460""","Polygonaceae","Gravel","8","Eriogonum inflatum"
"608874.97 m E","3899825.00 m N","35° 14' 8.106""","-115° 48' 12.460""","Malvaceae","Gravel","3","Sphaeralcea ambigua"
"608868.99 m E","3899815.28 m N","35° 14' 7.793""","-115° 48' 12.701""","Lamiaceae","Live plant","2","Scutellaria mexicana"
"608878.77 m E","3899819.61 m N","35° 14' 7.929""","-115° 48' 12.312""","Malvaceae","Live plant","1","Sphaeralcea ambigua"
"608878.77 m E","3899819.61 m N","35° 14' 7.929""","-115° 48' 12.312""","Brassicaceae","Live plant","1","Lepidium densiflorum"
"608917.76 m E","3899845.93 m N","35° 14' 8.768""","-115° 48' 10.757""","Polygonaceae","Gravel","9","Eriogonum inflatum"
"608917.76 m E","3899845.93 m N","35° 14' 8.768""","-115° 48' 10.757""","Malvaceae","Gravel","3","Sphaeralcea ambigua"
"608917.76 m E","3899845.93 m N","35° 14' 8.768""","-115° 48' 10.757""","Brassicaceae","Gravel","1","Lepidium densiflorum"
"608917.76 m E","3899845.93 m N","35° 14' 8.768""","-115° 48' 10.757""","Boraginaceae","Gravel","2","Plagiobothrys jonesii"
"608913.27 m E","3899841.44 m N","35° 14' 8.624""","-115° 48' 10.937""","Agavaceae","Rock","1","Yucca schidigera"
"608896.82 m E","3899823.93 m N","35° 14' 8.063""","-115° 48' 11.596""","Boraginaceae","Gravel","1","Phacelia crenulata"
"608908.39 m E","3899846.04 m N","35° 14' 8.776""","-115° 48' 11.128""","Solanaeae","Live plant","1","Lycium andersonii"
"608910.98 m E","3899850.06 m N","35° 14' 8.905""","-115° 48' 11.023""","Polygonaceae","Gravel","5","Eriogonum inflatum"
"608910.98 m E","3899850.06 m N","35° 14' 8.905""","-115° 48' 11.023""","Malvaceae","Gravel","1","Sphaeralcea ambigua"
"608910.98 m E","3899850.06 m N","35° 14' 8.905""","-115° 48' 11.023""","Solanaeae","Gravel","1","Physalis crassifolia"
"608924.85 m E","3899854.33 m N","35° 14' 9.038""","-115° 48' 10.472""","Malvaceae","Gravel","1","Sphaeralcea ambigua"
"608930.31 m E","3899854.29 m N","35° 14' 9.035""","-115° 48' 10.257""","Malvaceae","Gravel","2","Sphaeralcea ambigua"
"608930.31 m E","3899854.29 m N","35° 14' 9.035""","-115° 48' 10.257""","Boraginaceae","Gravel","1","Plagiobothrys jonesii"
"608876.54 m E","3899868.50 m N","35° 14' 9.517""","-115° 48' 12.377""","Saururaceae","Live plant","1","Anemopsis californica"
"608876.54 m E","3899868.50 m N","35° 14' 9.517""","-115° 48' 12.377""","Asteraceae","Live plant","1","Baccharis salicina"
"608895.33 m E","3899880.27 m N","35° 14' 9.892""","-115° 48' 11.628""","Asteraceae","Sand","2","Baccharis salicina"
"608899.24 m E","3899887.75 m N","35° 14' 10.133""","-115° 48' 11.470""","Asteraceae","Rock","1","Baccharis salicina"
"608912.18 m E","3899893.78 m N","35° 14' 10.324""","-115° 48' 10.955""","Asteraceae","Rock","1","Baccharis salicina"
"608905.59 m E","3899881.83 m N","35° 14' 9.938""","-115° 48' 11.221""","Malvaceae","Rock","1","Sphaeralcea ambigua"
"608905.59 m E","3899881.83 m N","35° 14' 9.938""","-115° 48' 11.221""","Polygonaceae","Rock","4","Eriogonum inflatum"
"608905.59 m E","3899881.83 m N","35° 14' 9.938""","-115° 48' 11.221""","Ephedraceae","Rock","3","Ephedra viridis"
"608905.59 m E","3899881.83 m N","35° 14' 9.938""","-115° 48' 11.221""","Cactaceae","Rock","2","Ferocactus cylindraceus"
"608905.59 m E","3899881.83 m N","35° 14' 9.938""","-115° 48' 11.221""","Asteraceae","Rock","1","Uropappus lindleyi"
"608905.59 m E","3899881.83 m N","35° 14' 9.938""","-115° 48' 11.221""","Geraniaceae","Rock","1","Erodium cicutarium"
"608905.59 m E","3899881.83 m N","35° 14' 9.938""","-115° 48' 11.221""","Asteraceae","Rock","1","Perityle emoryi"
"609295.02 m E","3900182.26 m N","35° 14' 19.536""","-115° 47' 55.673""","Brassicaceae","Gravel","2","Lepidium densiflorum"
"609295.02 m E","3900182.26 m N","35° 14' 19.536""","-115° 47' 55.673""","Boraginaceae","Gravel","2","Plagiobothrys jonesii"
"609295.02 m E","3900182.26 m N","35° 14' 19.536""","-115° 47' 55.673""","Boraginaceae","Gravel","4","Pectocarya penicillata"
"609294.00 m E","3900184.47 m N","35° 14' 19.608""","-115° 47' 55.712""","Boraginaceae","Gravel","7","Pectocarya penicillata"
"609294.00 m E","3900184.47 m N","35° 14' 19.608""","-115° 47' 55.712""","Boraginaceae","Gravel","5","Plagiobothrys jonesii"
"609294.00 m E","3900184.47 m N","35° 14' 19.608""","-115° 47' 55.712""","Asteraceae","Gravel","1","Stylocline micropoides"
"609294.00 m E","3900184.47 m N","35° 14' 19.608""","-115° 47' 55.712""","Boraginaceae","Gravel","2","Pectocarya heterocarpa"
"609289.64 m E","3900175.65 m N","35° 14' 19.324""","-115° 47' 55.889""","Boraginaceae","Gravel","5","Plagiobothrys jonesii"
"609289.64 m E","3900175.65 m N","35° 14' 19.324""","-115° 47' 55.889""","Boraginaceae","Gravel","20","Pectocarya heterocarpa"
