"","Genus_species","Easting","Northing"
"3125","Sphaeralcea ambigua",608930.2982999,3899854.29423544
"3126","Sphaeralcea ambigua",608905.596324901,3899881.8200853
"3127","Sphaeralcea ambigua",609276.837879147,3899873.33057629
"3128","Sphaeralcea ambigua",609285.289537452,3899910.28454317
"3129","Sphaeralcea ambigua",609300.069421573,3899810.72329635
"3130","Sphaeralcea ambigua",608933.687328195,3899732.97720494
"3131","Sphaeralcea ambigua",608909.961625979,3899768.40896764
"3132","Sphaeralcea ambigua",608894.990160296,3899779.76469143
"3133","Sphaeralcea ambigua",608884.10265859,3899776.97128348
"3134","Sphaeralcea ambigua",608880.755835281,3899775.26707952
"3135","Sphaeralcea ambigua",608886.300048621,3899783.4314017
"3136","Sphaeralcea ambigua",608879.498035189,3899781.46370935
"3137","Sphaeralcea ambigua",608999.32048521,3899890.17275595
"3138","Sphaeralcea ambigua",609423.289629043,3899953.64418252
"3139","Sphaeralcea ambigua",608878.977234309,3899854.88963613
"3140","Sphaeralcea ambigua",608887.584299597,3899850.55637143
"3141","Sphaeralcea ambigua",608884.241301209,3899833.43366613
"3142","Sphaeralcea ambigua",608900.499201525,3899866.3524246
"3143","Sphaeralcea ambigua",608897.273009047,3899877.29509359
"3144","Sphaeralcea ambigua",608922.87231082,3899890.2491062
"3145","Sphaeralcea ambigua",608903.444392919,3899856.07191837
"3146","Sphaeralcea ambigua",608914.782840933,3899866.74645057
"3147","Sphaeralcea ambigua",608874.965288928,3899847.96395311
"3148","Sphaeralcea ambigua",608868.982284987,3899846.00613623
"3149","Sphaeralcea ambigua",608871.020041152,3899827.9499522
"3150","Sphaeralcea ambigua",608876.019589405,3899835.99678164
"3151","Sphaeralcea ambigua",608871.984913066,3899830.95654781
"3152","Sphaeralcea ambigua",608877.988753223,3899884.05094281
"3153","Sphaeralcea ambigua",608888.959202028,3899895.05378293
"3154","Sphaeralcea ambigua",608877.396669474,3899842.55793826
"3155","Sphaeralcea ambigua",608874.645180075,3899829.213808
"3156","Sphaeralcea ambigua",608878.043995781,3899819.04968577
"3157","Sphaeralcea ambigua",608916.955803409,3899845.03138468
"3158","Sphaeralcea ambigua",608909.978620727,3899850.04981778
"3159","Sphaeralcea ambigua",608924.037507302,3899853.99074192
"3160","Sphaeralcea ambigua",608930.044564401,3899853.95223936
"3161","Sphaeralcea ambigua",608904.963510903,3899881.04830881
"3162","Sphaeralcea ambigua",609626.57390806,3899813.4588431
"3163","Sphaeralcea ambigua",609655.509397594,3899813.92090157
"3164","Sphaeralcea ambigua",609599.794199309,3899792.83466029
"3165","Sphaeralcea ambigua",609577.595079725,3899792.23262829
"3166","Sphaeralcea ambigua",609574.509267765,3899791.5296538
"3167","Sphaeralcea ambigua",609621.253060056,3899816.94388792
"3168","Sphaeralcea ambigua",609635.453558139,3899801.69760112
"3169","Sphaeralcea ambigua",609639.504507269,3899797.8643788
"3170","Sphaeralcea ambigua",609664.633002468,3899797.06009195
"3171","Sphaeralcea ambigua",609626.060922903,3899780.72971241
"3172","Sphaeralcea ambigua",609606.523055227,3899785.81708028
"3173","Sphaeralcea ambigua",609588.968781083,3899784.93859401
"3174","Sphaeralcea ambigua",609656.00444155,3899720.63888817
"3175","Sphaeralcea ambigua",609299.781887089,3900022.14283256
"3176","Sphaeralcea ambigua",609298.805349681,3900012.5914685
"3177","Sphaeralcea ambigua",609305.25260293,3900051.38229575
"3178","Sphaeralcea ambigua",609327.326003197,3900032.23750766
"3179","Sphaeralcea ambigua",609327.092212989,3900021.47495231
"3180","Sphaeralcea ambigua",609345.998292162,3900038.45343542
"3181","Sphaeralcea ambigua",609347.13633968,3900057.21353884
"3182","Sphaeralcea ambigua",609347.921724119,3900059.99617045
"3183","Sphaeralcea ambigua",609347.46617714,3900075.07646058
"3184","Sphaeralcea ambigua",609349.755201625,3900088.96979533
"3185","Sphaeralcea ambigua",609361.425353627,3900049.62174497
"3186","Sphaeralcea ambigua",609370.481777544,3900053.28097914
"3187","Sphaeralcea ambigua",609377.512160636,3900058.91234418
"3188","Sphaeralcea ambigua",609375.970324345,3900065.99288008
"3189","Sphaeralcea ambigua",609377.808683297,3900072.00508906
"3190","Sphaeralcea ambigua",609374.079285509,3900071.84901314
"3191","Sphaeralcea ambigua",609374.637020105,3900078.40034286
"3192","Sphaeralcea ambigua",609373.225120978,3900082.26562611
"3193","Sphaeralcea ambigua",609007.999842412,3899894.9363144
"3194","Sphaeralcea ambigua",608998.588507836,3899890.49669968
"3195","Sphaeralcea ambigua",608985.663146598,3899890.67354856
"3196","Sphaeralcea ambigua",608986.942433773,3899890.24528112
"3197","Sphaeralcea ambigua",608985.758155619,3899890.34192012
"3198","Sphaeralcea ambigua",609000.278617032,3899893.73391023
"3199","Sphaeralcea ambigua",609591.134906584,3899853.96027651
"3200","Sphaeralcea ambigua",609627.516489155,3899825.78296723
"3201","Sphaeralcea ambigua",609626.433954564,3899824.99335648
"3202","Sphaeralcea ambigua",609632.083794912,3899824.39635973
"3203","Sphaeralcea ambigua",609664.204117836,3899824.89709296
"3204","Sphaeralcea ambigua",609126.954650673,3900203.30159899
"3205","Sphaeralcea ambigua",609147.126798782,3900205.87471968
"3206","Sphaeralcea ambigua",609156.02125912,3900207.86791106
"3207","Sphaeralcea ambigua",608859.982090953,3900298.36000112
"3208","Sphaeralcea ambigua",609536.13068946,3899451.41183441
"3209","Sphaeralcea ambigua",609511.146567066,3899462.75613694
"3210","Sphaeralcea ambigua",609559.13397197,3899468.3294616
"3211","Sphaeralcea ambigua",609511.804670509,3899468.53221262
"3212","Sphaeralcea ambigua",609513.375458502,3899474.09749971
"3213","Sphaeralcea ambigua",609512.020813444,3899480.73658219
"3214","Sphaeralcea ambigua",609530.548446049,3899483.9561206
"3215","Sphaeralcea ambigua",609514.199024107,3899488.74958134
"3216","Sphaeralcea ambigua",609571.070621439,3899497.20377868
"3217","Sphaeralcea ambigua",609500.808252259,3899497.23944913
"3218","Sphaeralcea ambigua",609316.829274424,3900192.72992327
"3219","Sphaeralcea ambigua",609337.537275518,3900143.50795978
"3220","Stipa hymenoides",609349.686560662,3900064.56545767
"3221","Stylocline micropoides",609316.6128827,3900150.44637988
"3222","Stylocline micropoides",609314.664184095,3900146.44798638
"3223","Stylocline micropoides",609300.442736433,3900126.74078585
"3224","Stylocline micropoides",609340.447958823,3900150.73482765
"3225","Stylocline micropoides",609340.454297672,3900150.21109168
"3226","Stylocline micropoides",608875.227584359,3899848.85451212
"3227","Stylocline micropoides",609294.005899062,3900184.46717161
"3228","Stylocline micropoides",609275.34684332,3900184.70363869
"3229","Stylocline micropoides",609293.794486413,3900170.598986
"3230","Stylocline micropoides",609353.683112809,3900162.11077894
"3231","Stylocline micropoides",609360.470310462,3900173.62438094
"3232","Stylocline micropoides",609282.189871793,3899859.31400205
"3233","Stylocline micropoides",609276.837879147,3899873.33057629
"3234","Stylocline micropoides",609289.795491085,3899884.70305466
"3235","Stylocline micropoides",609299.536840186,3899854.74790297
"3236","Stylocline micropoides",609302.227478068,3899849.66557945
"3237","Stylocline micropoides",609295.837728588,3899836.61622182
"3238","Stylocline micropoides",609303.872693793,3899826.51448921
"3239","Stylocline micropoides",609277.567360233,3899879.90245979
"3240","Stylocline micropoides",609275.129882635,3899884.9570395
"3241","Stylocline micropoides",609275.524495956,3899889.95343574
"3242","Stylocline micropoides",609287.561928428,3899858.26973178
"3243","Stylocline micropoides",609286.198554819,3899843.49405764
"3244","Stylocline micropoides",609296.131227273,3899841.61139576
"3245","Stylocline micropoides",609294.851565671,3899836.63510482
"3246","Stylocline micropoides",609289.132352744,3899812.03918095
"3247","Stylocline micropoides",608874.965288928,3899847.96395311
"3248","Stylocline micropoides",609316.612659025,3900150.46486468
"3249","Stylocline micropoides",609314.659128933,3900146.44792521
"3250","Stylocline micropoides",609300.427421823,3900126.75292557
"3251","Stylocline micropoides",609340.452790257,3900150.75337363
"3252","Stylocline micropoides",609340.459501979,3900150.19882967
"3253","Stylocline micropoides",609294.001155941,3900184.02341413
"3254","Stylocline micropoides",609274.981035925,3900184.01517627
"3255","Stylocline micropoides",609329.031981586,3900146.9546271
"3256","Stylocline micropoides",609360.023402813,3900172.95342062
"3257","Tetraneuris acaulis",608805.870092629,3899705.14176512
"3258","Tidestromia suffruticosa",608902.028425628,3899716.40671251
"3259","Tidestromia suffruticosa",609347.13633968,3900057.21353884
"3260","Tidestromia suffruticosa",609369.708287783,3900087.10375211
"3261","Tidestromia suffruticosa",609519.004565688,3899415.15362445
"3262","Tidestromia suffruticosa",609491.009298692,3899427.12704027
"3263","Tidestromia suffruticosa",609474.010705085,3899432.91103509
"3264","Tidestromia suffruticosa",609536.13068946,3899451.41183441
"3265","Tidestromia suffruticosa",609511.541882607,3899452.66675311
"3266","Tidestromia suffruticosa",609548.651035748,3899454.66951469
"3267","Tidestromia suffruticosa",609522.152580856,3899455.79032811
"3268","Tidestromia suffruticosa",609549.538176889,3899456.5659951
"3269","Tidestromia suffruticosa",609559.13397197,3899468.3294616
"3270","Uropappus lindleyi",608871.059509748,3899846.49335306
"3271","Uropappus lindleyi",608905.596324901,3899881.8200853
"3272","Uropappus lindleyi",609380.096073397,3899995.82728205
"3273","Uropappus lindleyi",609447.973056467,3899959.48942255
"3274","Uropappus lindleyi",608888.381668843,3899837.25500688
"3275","Uropappus lindleyi",608870.984193095,3899846.03025892
"3276","Uropappus lindleyi",608904.963510903,3899881.04830881
"3277","Xylorhiza tortifolia",608900.499201525,3899866.3524246
"3278","Xylorhiza tortifolia",608874.645180075,3899829.213808
"3279","Yucca schidigera",608781.136376484,3899726.90564461
"3280","Yucca schidigera",608791.830861942,3899701.64497141
"3281","Yucca schidigera",609118.653112404,3900016.17572156
"3282","Yucca schidigera",609169.432220442,3900054.50365779
"3283","Yucca schidigera",608891.194098669,3899784.71055573
"3284","Yucca schidigera",608916.449249817,3899811.97585146
"3285","Yucca schidigera",608930.13316918,3899725.40379472
"3286","Yucca schidigera",608921.60994243,3899790.71585399
"3287","Yucca schidigera",608992.52076163,3899866.22955915
"3288","Yucca schidigera",609005.459379395,3899847.77493006
"3289","Yucca schidigera",608897.257620331,3899877.31339558
"3290","Yucca schidigera",609308.946892376,3900182.30619146
"3291","Yucca schidigera",609316.834404117,3900192.72382285
"3292","Yucca schidigera",609321.193075337,3900200.20238194
"3293","Yucca schidigera",608913.262849813,3899841.42494825
"3294","Yucca schidigera",609360.687518668,3900170.29925878
"3295","Yucca schidigera",609755.680275581,3899419.35631796
"3296","Yucca schidigera",609742.915228794,3899413.76595148
"3297","Yucca schidigera",609688.160720643,3899418.31461888
"3298","Yucca schidigera",609714.707232379,3899420.74447337
"3299","Yucca schidigera",609751.689878022,3899433.17348837
"3300","Yucca schidigera",609691.428901063,3899433.99472599
"3301","Yucca schidigera",609681.584185521,3899442.74923117
"3302","Yucca schidigera",609692.583078621,3899443.88106839
"3303","Yucca schidigera",609768.516831114,3899434.04343055
"3304","Yucca schidigera",609778.983924728,3899441.49164427
"3305","Yucca schidigera",609681.325993575,3899441.52592145
"3306","Yucca schidigera",609763.791071195,3899455.94919647
"3307","Yucca schidigera",609752.579215553,3899457.36596252
"3308","Yucca schidigera",609735.883123744,3899460.71279135
"3309","Yucca schidigera",609722.161760213,3899466.42519797
"3310","Yucca schidigera",609747.985514023,3899468.40267926
"3311","Yucca schidigera",609768.020299643,3899467.42585725
"3312","Yucca schidigera",609771.608476518,3899479.22750835
"3313","Yucca schidigera",609738.065349573,3899483.36801341
"3314","Yucca schidigera",609770.167412394,3899492.96471683
"3315","Yucca schidigera",608930.138373138,3899725.39153249
"3316","Yucca schidigera",608921.614774946,3899790.73439971
"3317","Yucca schidigera",608891.199154028,3899784.71061666
"3318","Yucca schidigera",608916.44426875,3899811.96962893
"3319","Yucca schidigera",608992.51050234,3899866.24176037
"3320","Yucca schidigera",609005.474694045,3899847.76278985
"3321","Yucca schidigera",608897.273009047,3899877.29509359
"3322","Yucca schidigera",608913.000116782,3899840.99040689
"3323","Yucca schidigera",609619.915199327,3899792.1913575
"3324","Yucca schidigera",609574.509267765,3899791.5296538
"3325","Yucca schidigera",609652.27441003,3899765.51828925
"3326","Yucca schidigera",609655.027197351,3899763.6659708
"3327","Yucca schidigera",609626.454369872,3899740.80145002
"3328","Yucca schidigera",609618.148070881,3899742.80824919
"3329","Yucca schidigera",609595.500086177,3899749.18901228
"3330","Yucca schidigera",609621.253060056,3899816.94388792
"3331","Yucca schidigera",609625.55145701,3899755.21075763
"3332","Yucca schidigera",609656.162766886,3899752.58724125
"3333","Yucca schidigera",609609.631170435,3899732.16704083
"3334","Yucca schidigera",609664.860252725,3899725.84892459
"3335","Yucca schidigera",609270.883516604,3900101.43740811
"3336","Yucca schidigera",609315.103572591,3900064.59063792
"3337","Yucca schidigera",609341.772015396,3900049.27293666
"3338","Yucca schidigera",609346.76814463,3900027.481176
"3339","Yucca schidigera",609354.922416705,3900038.00682604
"3340","Yucca schidigera",609345.790885811,3900002.9549188
"3341","Yucca schidigera",609362.819657668,3900017.13758956
"3342","Yucca schidigera",609362.556372282,3900008.81502553
"3343","Yucca schidigera",609002.16801544,3899805.01683492
"3344","Yucca schidigera",608998.429140496,3899805.63727772
"3345","Yucca schidigera",608982.017706674,3899808.10150247
"3346","Yucca schidigera",609019.708872912,3899822.08904585
"3347","Yucca schidigera",609025.924702029,3899827.37751784
"3348","Yucca schidigera",609001.56321104,3899847.60467441
"3349","Yucca schidigera",608983.653084843,3899846.05751904
"3350","Yucca schidigera",608985.910588982,3899847.52677309
"3351","Yucca schidigera",609035.067000738,3899876.73847743
"3352","Yucca schidigera",609000.278617032,3899893.73391023
"3353","Yucca schidigera",609651.193856096,3899907.04563446
"3354","Yucca schidigera",609590.556429567,3899901.65105473
"3355","Yucca schidigera",609633.481963094,3899866.67579536
"3356","Yucca schidigera",609642.133293955,3899866.22615275
"3357","Yucca schidigera",609570.923930372,3899862.03452835
"3358","Yucca schidigera",609583.61270731,3899858.86066716
"3359","Yucca schidigera",609575.242432532,3899858.64822398
"3360","Yucca schidigera",609646.19090225,3899824.34569746
"3361","Yucca schidigera",609657.130641405,3899822.8145881
"3362","Yucca schidigera",608851.163724534,3900282.50241107
"3363","Yucca schidigera",609156.02125912,3900207.86791106
"3364","Yucca schidigera",608819.32517137,3900304.08194477
"3365","Yucca schidigera",608813.440828444,3900407.28208978
"3366","Yucca schidigera",609076.002575747,3900247.61085432
"3367","Yucca schidigera",609074.766322321,3900229.40423799
"3368","Yucca schidigera",609096.796668772,3900266.49734307
"3369","Yucca schidigera",609094.600728657,3900275.01204496
"3370","Yucca schidigera",609126.57561222,3900227.14588573
"3371","Yucca schidigera",609163.709321907,3900249.44674924
"3372","Yucca schidigera",609478.474858923,3899410.00364937
"3373","Yucca schidigera",609569.184296983,3899420.08801408
"3374","Yucca schidigera",609546.733259645,3899432.68311286
"3375","Yucca schidigera",609574.549266055,3899443.00362293
"3376","Yucca schidigera",609529.550972663,3899468.63637861
"3377","Yucca schidigera",609498.040465411,3899477.79403445
